Timestamp,Open price,Close price,High price,Low price,Volume
2023-02-21 16:00:00,24645,24669,24671.5,24633,4223054
2023-02-21 16:15:00,24669,24655,24701.5,24622,3778706
2023-02-21 16:30:00,24655,24633.5,24710,24630,4425666
2023-02-21 16:45:00,24633.5,24578,24660,24521,11615655
2023-02-21 17:00:00,24578,24622,24630,24562,4285466
2023-02-21 17:15:00,24622,24652.5,24674,24615.5,8322289
2023-02-21 17:30:00,24652.5,24758.5,24799,24614,20865781
2023-02-21 17:45:00,24758.5,24698,24758.5,24661.5,9257469
2023-02-21 18:00:00,24698,24610.5,24732,24585,9365029
2023-02-21 18:15:00,24610.5,24523,24610.5,24355,59814290
2023-02-21 18:30:00,24523,24601,24638,24490.5,10668045
2023-02-21 18:45:00,24601,24572.5,24650,24553.5,12800679
2023-02-21 19:00:00,24572.5,24468.5,24601,24391.5,20463429
2023-02-21 19:15:00,24468.5,24388,24483.5,24300.5,39548659
2023-02-21 19:30:00,24388,24423,24457,24284,19666405
2023-02-21 19:45:00,24423,24413.5,24470.5,24380,16355102
2023-02-21 20:00:00,24413.5,24393,24459,24391,7840739
2023-02-21 20:15:00,24393,24412.5,24450,24383,5113067
2023-02-21 20:30:00,24412.5,24494,24519,24411,16373539
2023-02-21 20:45:00,24494,24681.5,24684.5,24491,20149191
2023-02-21 21:00:00,24681.5,24683.5,24779,24605.5,38795005
2023-02-21 21:15:00,24683.5,24655,24706.5,24638,9256704
2023-02-21 21:30:00,24655,24614.5,24671,24565,15052646
2023-02-21 21:45:00,24614.5,24701.5,24754,24607.5,21678038
2023-02-21 22:00:00,24701.5,24670,24701.5,24640,9427369
2023-02-21 22:15:00,24670,24659,24670,24578.5,11412339
2023-02-21 22:30:00,24659,24631,24722,24576.5,10188333
2023-02-21 22:45:00,24631,24620.5,24648,24604,2719875
2023-02-21 23:00:00,24620.5,24580.5,24657.5,24573,5077907
2023-02-21 23:15:00,24580.5,24474.5,24607,24464,15382899
2023-02-21 23:30:00,24474.5,24493.5,24541.5,24440.5,8371134
2023-02-21 23:45:00,24493.5,24480.5,24506.5,24457,5823273
2023-02-22 00:00:00,24480.5,24392.5,24550.5,24335,32165331
2023-02-22 00:15:00,24392.5,24240,24408,24130.5,65267185
2023-02-22 00:30:00,24240,24287.5,24350,24226,14312442
2023-02-22 00:45:00,24287.5,24209.5,24302,24170.5,15122260
2023-02-22 01:00:00,24209.5,24267,24338,24168,11629358
2023-02-22 01:15:00,24267,24305.5,24334.5,24251.5,5785397
2023-02-22 01:30:00,24305.5,24363.5,24380.5,24294.5,5771122
2023-02-22 01:45:00,24363.5,24399.5,24439,24346.5,12335144
2023-02-22 02:00:00,24399.5,24407.5,24424.5,24366.5,2486196
2023-02-22 02:15:00,24407.5,24367.5,24410,24352.5,4220488
2023-02-22 02:30:00,24367.5,24386.5,24409.5,24367.5,2976435
2023-02-22 02:45:00,24386.5,24469.5,24479,24382.5,5591447
2023-02-22 03:00:00,24469.5,24453.5,24487.5,24434,4121617
2023-02-22 03:15:00,24453.5,24433.5,24479.5,24415.5,4167754
2023-02-22 03:30:00,24433.5,24371.5,24436,24371.5,3274895
2023-02-22 03:45:00,24371.5,24430.5,24430.5,24283,8138592
2023-02-22 04:00:00,24430.5,24385,24452,24370.5,4226239
2023-02-22 04:15:00,24385,24380.5,24435,24358.5,3257999
2023-02-22 04:30:00,24380.5,24338.5,24405.5,24279.5,5523326
2023-02-22 04:45:00,24338.5,24187.5,24340,24083.5,43008040
2023-02-22 05:00:00,24187.5,24065.5,24188.5,23950.5,50183582
2023-02-22 05:15:00,24065.5,24039.5,24145.5,24013.5,29257349
2023-02-22 05:30:00,24039.5,24157,24167,23853,58600796
2023-02-22 05:45:00,24157,24180,24207,24133.5,8532214
2023-02-22 06:00:00,24180,24222,24280.5,24134.5,9169121
2023-02-22 06:15:00,24222,24227,24239.5,24175,3775578
2023-02-22 06:30:00,24227,24162,24228.5,24157,2615010
2023-02-22 06:45:00,24162,24206.5,24258.5,24162,4379958
2023-02-22 07:00:00,24206.5,24214.5,24221,24176.5,3692280
2023-02-22 07:15:00,24214.5,24159,24228,24156,2576977
2023-02-22 07:30:00,24159,24104,24165.5,24041,16523231
2023-02-22 07:45:00,24104,24175,24184,24041,7087218
2023-02-22 08:00:00,24175,24116,24187.5,24084.5,6182471
2023-02-22 08:15:00,24116,24030.5,24131,24005.5,7954451
2023-02-22 08:30:00,24030.5,24049.5,24100,24022,6101996
2023-02-22 08:45:00,24049.5,24105.5,24121,24039.5,2731409
2023-02-22 09:00:00,24105.5,24091.5,24127.5,24083.5,3873083
2023-02-22 09:15:00,24091.5,24045.5,24097,24028.5,5160574
2023-02-22 09:30:00,24045.5,23990.5,24051,23960,8971723
2023-02-22 09:45:00,23990.5,23949.5,24049,23925,8936980
2023-02-22 10:00:00,23949.5,24010,24024.5,23935.5,7800221
2023-02-22 10:15:00,24010,23993.5,24095,23989,4333609
2023-02-22 10:30:00,23993.5,24033.5,24056,23980,11512425
2023-02-22 10:45:00,24033.5,24063,24109,24027,5952472
2023-02-22 11:00:00,24063,24003.5,24069.5,23991.5,6349352
2023-02-22 11:15:00,24003.5,23991.5,24036.5,23952.5,11470453
2023-02-22 11:30:00,23991.5,23872,23997,23860.5,14887039
2023-02-22 11:45:00,23872,23969,23976.5,23862,10425914
2023-02-22 12:00:00,23969,23998,24003.5,23949.5,3685215
2023-02-22 12:15:00,23998,24093.5,24102,23981,6060795
2023-02-22 12:30:00,24093.5,24117.5,24122,24018.5,12884153
2023-02-22 12:45:00,24117.5,24117,24180,24105,10955171
2023-02-22 13:00:00,24117,24102.5,24155,24102.5,6583968
2023-02-22 13:15:00,24102.5,24113.5,24156.5,24096.5,4401833
2023-02-22 13:30:00,24113.5,24177,24210,24104.5,5477274
2023-02-22 13:45:00,24177,24197,24211,24168.5,3257259
2023-02-22 14:00:00,24197,24169,24216.5,24168.5,3925349
2023-02-22 14:15:00,24169,24110,24229.5,24104,6547715
2023-02-22 14:30:00,24110,24147.5,24154,24056,7726239
2023-02-22 14:45:00,24147.5,24180,24185,24101.5,4433861
2023-02-22 15:00:00,24180,24188.5,24206,24158,3118143
2023-02-22 15:15:00,24188.5,24229,24255,24179.5,7282857
2023-02-22 15:30:00,24229,24184.5,24229,24180,2777322
2023-02-22 15:45:00,24184.5,24150,24200,24106.5,4928263
2023-02-22 16:00:00,24150,24031.5,24163.5,23971,18714413
2023-02-22 16:15:00,24031.5,24087.5,24138.5,24004.5,7921075
2023-02-22 16:30:00,24087.5,24131,24139,24050,2896474
2023-02-22 16:45:00,24131,24127,24155,24112,1673904
2023-02-22 17:00:00,24127,24023.5,24128,23996,6656375
2023-02-22 17:15:00,24023.5,23991,24038,23955.5,4871281
2023-02-22 17:30:00,23991,24058,24084,23988,8998574
2023-02-22 17:45:00,24058,23951,24089,23933,10925793
2023-02-22 18:00:00,23951,23831.5,24029,23680,74020044
2023-02-22 18:15:00,23831.5,23756.5,23861,23650,43862100
2023-02-22 18:30:00,23756.5,23752,23788.5,23691,17941313
2023-02-22 18:45:00,23752,23732.5,23799,23714,18706684
2023-02-22 19:00:00,23732.5,23708,23774.5,23704.5,5584710
2023-02-22 19:15:00,23708,23700.5,23755,23627.5,8543075
2023-02-22 19:30:00,23700.5,23714,23725,23648,15935229
2023-02-22 19:45:00,23714,23653,23722.5,23563,19927114
2023-02-22 20:00:00,23653,23614.5,23674,23603.5,9074845
2023-02-22 20:15:00,23614.5,23718.5,23748,23614,6473011
2023-02-22 20:30:00,23718.5,23775,23794,23717,16466628
2023-02-22 20:45:00,23775,23757.5,23781,23720.5,4706030
2023-02-22 21:00:00,23757.5,23786,23822.5,23744.5,10436161
2023-02-22 21:15:00,23786,23843,23843,23786,5377702
2023-02-22 21:30:00,23843,23839.5,23843.5,23800,4537243
2023-02-22 21:45:00,23839.5,23750,23840,23729,11522553
2023-02-22 22:00:00,23750,23844,23983,23667.5,43505966
2023-02-22 22:15:00,23844,23846.5,23930,23742,9317405
2023-02-22 22:30:00,23846.5,23802.5,23846.5,23739.5,8342212
2023-02-22 22:45:00,23802.5,23804,23910,23770.5,4919864
2023-02-22 23:00:00,23804,23824,23858,23783.5,3890911
2023-02-22 23:15:00,23824,23830,23886,23816.5,5078669
2023-02-22 23:30:00,23830,23775,23830,23764,3601754
2023-02-22 23:45:00,23775,23807,23809.5,23744.5,2695882
2023-02-23 00:00:00,23807,23803,23855,23803,2083596
2023-02-23 00:15:00,23803,23834,23834,23803,1116676
2023-02-23 00:30:00,23834,23764.5,23835,23757,2514577
2023-02-23 00:45:00,23764.5,23814.5,23829,23753,1970805
2023-02-23 01:00:00,23814.5,23849,23852,23795,4080930
2023-02-23 01:15:00,23849,23983,23991.5,23849,18756578
2023-02-23 01:30:00,23983,24027.5,24106.5,23940.5,19311472
2023-02-23 01:45:00,24027.5,24116.5,24117,24021,10660893
2023-09-09 00:00:00,25887.5,25870.5,25908,25857.5,2516782
2023-09-09 00:15:00,25870.5,25857.5,25874,25848,418800
2023-09-09 00:30:00,25857.5,25851.5,25887,25851.5,771463
2023-09-09 00:45:00,25851.5,25876,25891,25851.5,548964
2023-09-09 01:00:00,25876,25886,25886,25871.5,419778
2023-09-09 01:15:00,25886,25873.5,25895,25873.5,449241
2023-09-09 01:30:00,25873.5,25895,25895,25873.5,93836
2023-09-09 01:45:00,25895,25887.5,25895,25884,185509
2023-09-09 02:00:00,25887.5,25910,25914,25887,1365923
2023-09-09 02:15:00,25910,25884,25910,25884,344749
2023-09-09 02:30:00,25884,25881.5,25887.5,25878.5,433287
2023-09-09 02:45:00,25881.5,25891.5,25892,25881.5,94658
2023-09-09 03:00:00,25891.5,25879.5,25892,25879.5,290167
2023-09-09 03:15:00,25879.5,25874.5,25880,25873,462030
2023-09-09 03:30:00,25874.5,25861.5,25874.5,25843,2069125
2023-09-09 03:45:00,25861.5,25850,25862,25841.5,1319876
2023-09-09 04:00:00,25850,25871,25871,25850,257785
2023-09-09 04:15:00,25871,25854,25871,25845.5,1069665
2023-09-09 04:30:00,25854,25864,25865.5,25854,99346
2023-09-09 04:45:00,25864,25850,25870,25850,228707
2023-09-09 05:00:00,25850,25852.5,25862,25835.5,810606
2023-09-09 05:15:00,25852.5,25860,25862.5,25841.5,1395840
2023-09-09 05:30:00,25860,25867.5,25868,25860,160910
2023-09-09 05:45:00,25867.5,25869.5,25870,25867.5,238679
2023-09-09 06:00:00,25869.5,25862.5,25870,25862,385939
2023-09-09 06:15:00,25862.5,25856,25862.5,25850,578722
2023-09-09 06:30:00,25856,25855.5,25856,25855.5,33725
2023-09-09 06:45:00,25855.5,25855.5,25856,25855.5,32716
2023-09-09 07:00:00,25855.5,25852,25857,25851.5,465927
2023-09-09 07:15:00,25852,25841.5,25852,25841.5,1187452
2023-09-09 07:30:00,25841.5,25845.5,25846,25841.5,634798
2023-09-09 07:45:00,25845.5,25853,25853.5,25844.5,363485
2023-09-09 08:00:00,25853,25853.5,25868.5,25844,939785
2023-09-09 08:15:00,25853.5,25853,25853.5,25853,52289
2023-09-09 08:30:00,25853,25853,25859,25847.5,480034
2023-09-09 08:45:00,25853,25828,25853,25820,593628
2023-09-09 09:00:00,25828,25848,25848.5,25827.5,578277
2023-09-09 09:15:00,25848,25848,25848.5,25848,107383
2023-09-09 09:30:00,25848,25852.5,25853,25848,223811
2023-09-09 09:45:00,25852.5,25857,25857.5,25852.5,257347
2023-09-09 10:00:00,25857,25864.5,25870,25857,652986
2023-09-09 10:15:00,25864.5,25857.5,25864.5,25857,220188
2023-09-09 10:30:00,25857.5,25857.5,25857.5,25857,111256
2023-09-09 10:45:00,25857.5,25864.5,25870,25852.5,791308
2023-09-09 11:00:00,25864.5,25857,25864.5,25856.5,182959
2023-09-09 11:15:00,25857,25856,25866.5,25855.5,404246
2023-09-09 11:30:00,25856,25858,25858.5,25853.5,347563
2023-09-09 11:45:00,25858,25850.5,25884.5,25850,3475772
2023-09-09 12:00:00,25850.5,25850,25850.5,25850,258155
2023-09-09 12:15:00,25850,25852.5,25853,25850,177213
2023-09-09 12:30:00,25852.5,25878.5,25880,25852.5,1735864
2023-09-09 12:45:00,25878.5,25866.5,25879,25854.5,2844471
2023-09-09 13:00:00,25866.5,25855,25875,25851.5,2144878
2023-09-09 13:15:00,25855,25850.5,25858,25850,220443
2023-09-09 13:30:00,25850.5,25839,25850.5,25839,495539
2023-09-09 13:45:00,25839,25847.5,25848,25839,408478
2023-09-09 14:00:00,25847.5,25840.5,25851,25840,304974
2023-09-09 14:15:00,25840.5,25843.5,25844,25832,535277
2023-09-09 14:30:00,25843.5,25845.5,25853.5,25843.5,487649
2023-09-09 14:45:00,25845.5,25845.5,25852,25845,67402
2023-09-09 15:00:00,25845.5,25842.5,25848.5,25838,313084
2023-09-09 15:15:00,25842.5,25838,25842.5,25838,250245
2023-09-09 15:30:00,25838,25838.5,25838.5,25838,55298
2023-09-09 15:45:00,25838.5,25838.5,25838.5,25838,60835
2023-09-09 16:00:00,25838.5,25850,25850,25838,335088
2023-09-09 16:15:00,25850,25829.5,25850,25819,1011682
2023-09-09 16:30:00,25829.5,25806.5,25837.5,25784,2705173
2023-09-09 16:45:00,25806.5,25811.5,25820.5,25800,581282
2023-09-09 17:00:00,25811.5,25818.5,25820.5,25806,440810
2023-09-09 17:15:00,25818.5,25827,25827,25818,328473
2023-09-09 17:30:00,25827,25826.5,25827,25809,1131096
2023-09-09 17:45:00,25826.5,25834.5,25839.5,25826.5,719341
2023-09-09 18:00:00,25834.5,25860,25906,25834,6634614
2023-09-09 18:15:00,25860,25852.5,25875,25852,858324
2023-09-09 18:30:00,25852.5,25880,25885,25852,1255910
2023-09-09 18:45:00,25880,25874,25886.5,25869.5,893628
2023-09-09 19:00:00,25874,25885,25885,25864.5,961723
2023-09-09 19:15:00,25885,25884,25898.5,25883,1491322
2023-09-09 19:30:00,25884,25877.5,25930.5,25869.5,3823033
2023-09-09 19:45:00,25877.5,25880.5,25886.5,25871,670302
2023-09-09 20:00:00,25880.5,25870,25892.5,25869,645754
2023-09-09 20:15:00,25870,25861,25871,25861,269794
2023-09-09 20:30:00,25861,25869,25870.5,25856.5,697702
2023-09-09 20:45:00,25869,25864.5,25873,25864.5,412027
2023-09-09 21:00:00,25864.5,25845.5,25865,25845,501379
2023-09-09 21:15:00,25845.5,25838,25845.5,25834.5,3431580
2023-09-09 21:30:00,25838,25845.5,25849,25834.5,283007
2023-09-09 21:45:00,25845.5,25850,25850.5,25840.5,187285
2023-09-09 22:00:00,25850,25856,25856,25844,320504
2023-09-09 22:15:00,25856,25854,25856,25846,758722
2023-09-09 22:30:00,25854,25847.5,25861,25847,419459
2023-09-09 22:45:00,25847.5,25860.5,25861,25838.5,488718
2023-09-09 23:00:00,25860.5,25850,25861,25850,345761
2023-09-09 23:15:00,25850,25869,25869,25843,1349976
2023-09-09 23:30:00,25869,25853,25869,25852.5,85687
2023-09-09 23:45:00,25853,25845,25853,25844.5,110853
2023-09-10 00:00:00,25845,25879.5,25886,25844.5,1084168
2023-09-10 00:15:00,25879.5,25859.5,25880,25856.5,344454
2023-09-10 00:30:00,25859.5,25850,25860,25849.5,172916
2023-09-10 00:45:00,25850,25877,25877.5,25849.5,110623
2023-09-10 01:00:00,25877,25885.5,25886,25867.5,493738
2023-09-10 01:15:00,25885.5,25883,25897.5,25883,253388
2023-09-10 01:30:00,25883,25891.5,25891.5,25883,280557
2023-09-10 01:45:00,25891.5,25890,25897,25890,260717
2023-09-10 02:00:00,25890,25885,25903,25884.5,679456
2023-09-10 02:15:00,25885,25880.5,25885,25880,169178
2023-09-10 02:30:00,25880.5,25881.5,25881.5,25871.5,601447
2023-09-10 02:45:00,25881.5,25881.5,25882,25876.5,242061
2023-09-10 03:00:00,25881.5,25874,25884,25873.5,287444
2023-09-10 03:15:00,25874,25846,25874,25845,2658900
2023-09-10 03:30:00,25846,25842.5,25847,25842.5,265676
2023-09-10 03:45:00,25842.5,25843,25843,25842.5,35358
2023-09-10 04:00:00,25843,25832.5,25843,25832,514005
2023-09-10 04:15:00,25832.5,25829,25832.5,25812,1810569
2023-09-10 04:30:00,25829,25829,25829.5,25813,906841
2023-09-10 04:45:00,25829,25825.5,25829.5,25824,547739
2023-09-10 05:00:00,25825.5,25830,25830.5,25825,363464
2023-09-10 05:15:00,25830,25829.5,25834.5,25826.5,606728
2023-09-10 05:30:00,25829.5,25820.5,25830,25820.5,115252
2023-09-10 05:45:00,25820.5,25830.5,25830.5,25820.5,830859
2023-09-10 06:00:00,25830.5,25835.5,25838.5,25830,298002
2023-09-10 06:15:00,25835.5,25811.5,25835.5,25811.5,414758
2023-09-10 06:30:00,25811.5,25852,25855.5,25810,942812
2023-09-10 06:45:00,25852,25841.5,25852,25841,446779
2023-09-10 07:00:00,25841.5,25834.5,25841.5,25834,347444
2023-09-10 07:15:00,25834.5,25764,25834.5,25733.5,9485286
2023-09-10 07:30:00,25764,25785.5,25806.5,25749,1306727
2023-09-10 07:45:00,25785.5,25814,25814,25781.5,685455
2023-09-10 08:00:00,25814,25797.5,25814.5,25788,1322707
2023-09-10 08:15:00,25797.5,25830,25830,25795,704500
2023-09-10 08:30:00,25830,25824,25836,25822,265337
2023-09-10 08:45:00,25824,25833.5,25835,25824,284821
2023-09-10 09:00:00,25833.5,25839.5,25840,25824.5,412673
2023-09-10 09:15:00,25839.5,25845.5,25850,25839.5,376406
2023-09-10 09:30:00,25845.5,25836.5,25846,25836,222374
2023-09-10 09:45:00,25836.5,25831,25840.5,25831,675204
2023-09-10 10:00:00,25831,25847,25847,25831,582496
2023-09-10 10:15:00,25847,25840.5,25850,25840,513339
2023-09-10 10:30:00,25840.5,25835,25846.5,25835,1170308
2023-09-10 10:45:00,25835,25831.5,25835.5,25831,124635
2023-09-10 11:00:00,25831.5,25813.5,25831.5,25800,1904778
2023-09-10 11:15:00,25813.5,25844.5,25845,25813.5,317008
2023-09-10 11:30:00,25844.5,25834,25845,25832,684751
2023-09-10 11:45:00,25834,25836.5,25844.5,25833.5,433628
2023-09-10 12:00:00,25836.5,25837,25837,25822,644344
2023-09-10 12:15:00,25837,25837,25845.5,25836.5,299218
2023-09-10 12:30:00,25837,25824.5,25837,25824,500239
2023-09-10 12:45:00,25824.5,25813,25824.5,25810,449761
2023-09-10 13:00:00,25813,25804.5,25816.5,25800,732249
2023-09-10 13:15:00,25804.5,25809,25813,25798,1143027
2023-09-10 13:30:00,25809,25793.5,25809.5,25785.5,870110
2023-09-10 13:45:00,25793.5,25790,25796,25789,384061
2023-09-10 14:00:00,25790,25808.5,25808.5,25780.5,774763
2023-09-10 14:15:00,25808.5,25799.5,25808.5,25795,322926
2023-09-10 14:30:00,25799.5,25796.5,25806.5,25783,661917
2023-09-10 14:45:00,25796.5,25781,25796.5,25777.5,979568
2023-09-10 15:00:00,25781,25798.5,25803.5,25778,788499
2023-09-10 15:15:00,25798.5,25796.5,25804,25789,658238
2023-09-10 15:30:00,25796.5,25796,25796.5,25780,392164
2023-09-10 15:45:00,25796,25788.5,25796,25788,296923
2023-09-10 16:00:00,25788.5,25772,25788.5,25767.5,939043
2023-09-10 16:15:00,25772,25781.5,25782,25754,1238702
2023-09-10 16:30:00,25781.5,25784.5,25795,25768,914262
2023-09-10 16:45:00,25784.5,25795,25818,25784.5,1627959
2023-09-10 17:00:00,25795,25806.5,25806.5,25795,458701
2023-09-10 17:15:00,25806.5,25788.5,25806.5,25788,610032
2023-09-10 17:30:00,25788.5,25765,25788.5,25754.5,1288344
2023-09-10 17:45:00,25765,25754.5,25778.5,25717.5,10517847
2023-09-10 18:00:00,25754.5,25744.5,25755,25695.5,6122859
2023-09-10 18:15:00,25744.5,25725.5,25761.5,25725.5,1864028
2023-09-10 18:30:00,25725.5,25771,25780,25725.5,1419437
2023-09-10 18:45:00,25771,25755.5,25775,25752.5,959916
2023-09-10 19:00:00,25755.5,25750,25759,25750,488759
2023-09-10 19:15:00,25750,25741.5,25770.5,25719.5,1364519
2023-09-10 19:30:00,25741.5,25750,25750.5,25725,635733
2023-09-10 19:45:00,25750,25774.5,25775,25635.5,15131820
2023-09-10 20:00:00,25774.5,25705.5,25776.5,25689,3468904
2023-09-10 20:15:00,25705.5,25697,25708.5,25672.5,2341107
2023-09-10 20:30:00,25697,25677.5,25704.5,25655.5,1661706
2023-09-10 20:45:00,25677.5,25679.5,25707.5,25652.5,2402793
2023-09-10 21:00:00,25679.5,25715,25715,25672,1375451
2023-09-10 21:15:00,25715,25727.5,25742,25713.5,3890688
2023-09-10 21:30:00,25727.5,25716.5,25739.5,25716,503865
2023-09-10 21:45:00,25716.5,25704.5,25717.5,25704.5,842575
2023-09-10 22:00:00,25704.5,25706,25725.5,25702,904163
2023-09-10 22:15:00,25706,25697.5,25706,25697,554041
2023-09-10 22:30:00,25697.5,25703.5,25710,25536.5,18527318
2023-09-10 22:45:00,25703.5,25784.5,25842,25680,16180788
2023-09-10 23:00:00,25784.5,25816,25841.5,25752.5,7951238
2023-09-10 23:15:00,25816,25831.5,25896.5,25804,13992938
2023-09-10 23:30:00,25831.5,25780.5,25840,25768.5,7581648
2023-09-10 23:45:00,25780.5,25803.5,25814.5,25767,4308134
2023-09-11 00:00:00,25803.5,25865.5,25867.5,25798.5,3266110
2023-09-11 00:15:00,25865.5,25874.5,25889.5,25847,2834076
2023-09-11 00:30:00,25874.5,25866,25881.5,25852.5,1110506
2023-09-11 00:45:00,25866,25879.5,25880,25828.5,3969429
2023-09-11 01:00:00,25879.5,25870,25940,25839.5,6280502
2023-09-11 01:15:00,25870,25894.5,25917.5,25869.5,2435751
2023-09-11 01:30:00,25894.5,25868.5,26016,25856,14967357
2023-09-11 01:45:00,25868.5,25832,25869,25823.5,5641800
